"Date","cycle","u_t","residuals"
"2018M05",2633.19923737183,1008.35104965932,-16.4243268626042
"2018M06",3349.52926495088,1282.66076574929,1830.3406529344
"2018M07",2013.62495615655,771.092748829447,-271.269204359958
"2018M08",1605.83438593109,614.934398298242,670.352184946468
"2018M09",678.490091987093,259.819381203178,-276.923679460648
"2018M10",455.732221339536,174.517012320705,823.151649012098
"2018M11",-647.664314259377,-248.015031237115,-334.889424713302
"2018M12",-1081.31811950992,-414.077387441343,-807.142144444432
"2019M01",-423.042801702456,-161.999003756833,-445.103663600716
"2019M02",708.736375376617,271.401820986413,582.158428931645
"2019M03",1018.88741216005,390.170320936931,563.961890516381
"2019M04",734.082840435663,281.107935998413,563.662881260374
"2019M05",-54.0726697942082,-20.7064594927087,-345.609625507823
"2019M06",-158.390112746745,-60.6535328497379,-1233.77733733596
"2019M07",1411.8299345883,540.642795378998,-532.575943280944
"2019M08",3581.91811736709,1371.65119987113,251.405762953859
